term_id,query,candidate_count,positive_count,relevant_item_ids,evaluation_eligibility
TERM_9b04c700,çöp kovası 40 lt,30,8,"['ITEM_1c502128b6f2', 'ITEM_22f960ff376d', 'ITEM_37e770dc4482', 'ITEM_8bc5bee90734', 'ITEM_9cf8319b4964', 'ITEM_a7492ea11c59', 'ITEM_a7b78c554b52', 'ITEM_b37fc1c6136a']",True
TERM_9b3d9445,ersağ krem,4,0,[],False
TERM_9b613518,akülü araba aküsü,20,5,"['ITEM_0851728c569d', 'ITEM_3b4807fb029e', 'ITEM_3dfe95a1ffdb', 'ITEM_8da4a5bcd0ed', 'ITEM_ae4f4b29b04b']",True
TERM_9bb5e2da,sunum tabakları,139,36,"['ITEM_095043bd26a1', 'ITEM_10b7b4f0fda4', 'ITEM_132713145704', 'ITEM_14f66649676b', 'ITEM_18bcccf65840', 'ITEM_285e6d6ef92e', 'ITEM_2a92fb643e97', 'ITEM_2f3167ced5b0', 'ITEM_2fd2a3fc94f3', 'ITEM_3c2a3ab06417', 'ITEM_41e6435afef1', 'ITEM_4a56119db41f', 'ITEM_4b7d4d0fb4e0', 'ITEM_52a233ec097f', 'ITEM_595276f0f8d4', 'ITEM_5b9c825903cc', 'ITEM_5e431df1dacb', 'ITEM_6379255b0e20', 'ITEM_63d899fac01e', 'ITEM_6c979cdbf4c0', 'ITEM_a0009b87836f', 'ITEM_a1c5b1894c2b', 'ITEM_a404a7fda503', 'ITEM_a6ff7b200410', 'ITEM_ac351abac385', 'ITEM_ad6ab6227d90', 'ITEM_b098c628aad8', 'ITEM_bdaf66a07a70', 'ITEM_ca108bf4b082', 'ITEM_d17c1d0c6e02', 'ITEM_d27e1c512bfe', 'ITEM_d9b4f5f2c060', 'ITEM_ea07db1e490c', 'ITEM_f2e8071e02f7', 'ITEM_f8bb90da0378', 'ITEM_fa13c595476d']",True
TERM_9bcceaed,fullamoda mont,3,1,['ITEM_a2913510783f'],True
TERM_9c36662b,tepsili kahvaltılık seti,45,12,"['ITEM_02ef7a09122a', 'ITEM_0c700664aabf', 'ITEM_10098095cf57', 'ITEM_3aaf23aab823', 'ITEM_48ea0fccac38', 'ITEM_6a1a94e09f00', 'ITEM_7a900143deb4', 'ITEM_856d0859d84c', 'ITEM_88cb4e4df87c', 'ITEM_9333989d6cf1', 'ITEM_95c4584cc864', 'ITEM_ca7696f6c936']",True
TERM_9d1d9516,guess kadın gözlük,60,15,"['ITEM_0c4a75ae9f75', 'ITEM_1e65771b7e16', 'ITEM_317962b76428', 'ITEM_5444b1c1bad8', 'ITEM_65428bf90d82', 'ITEM_86b5af54f87a', 'ITEM_9386dd0f2b8e', 'ITEM_94acf5675fa3', 'ITEM_9702717ce16b', 'ITEM_a3308ee63733', 'ITEM_bf30fa9b3235', 'ITEM_e847db88d288', 'ITEM_ea8eada2f651', 'ITEM_f2e8522a65c5', 'ITEM_ffb72ecd0142']",True
TERM_9d4914e2,oto boya,40,10,"['ITEM_060bb63621cc', 'ITEM_39094760fdaf', 'ITEM_517feee688a9', 'ITEM_52f110152c30', 'ITEM_64ac0263b4c4', 'ITEM_72119d4d7045', 'ITEM_892899521423', 'ITEM_c06d490bbe00', 'ITEM_d2d8650f0903', 'ITEM_e51afd0e3ae3']",True
TERM_9d71fb8f,ocean glukozamin,6,1,['ITEM_160eef92d1f8'],True
TERM_9dbcff15,kartuş,116,27,"['ITEM_0ac811e7b351', 'ITEM_0ca6d8985005', 'ITEM_10fdd50b2a40', 'ITEM_270d4ce9fcfc', 'ITEM_2840d712e348', 'ITEM_36c5075d6010', 'ITEM_3d7d19c0e692', 'ITEM_3f3f08cf324c', 'ITEM_421f90cc1de1', 'ITEM_4c73a5ecfe39', 'ITEM_5085ebd5ce53', 'ITEM_7b798ef06f57', 'ITEM_8727fe012619', 'ITEM_87490e4e8a35', 'ITEM_888bc1d70808', 'ITEM_9af2de49654f', 'ITEM_9e9427a67fda', 'ITEM_aca1a15487c5', 'ITEM_ae7764d71317', 'ITEM_b4b71abcdd59', 'ITEM_b7aefd5e220f', 'ITEM_bd95ba54bd03', 'ITEM_c640d5bddc58', 'ITEM_c668356c2460', 'ITEM_c9bff794c1f4', 'ITEM_cf4726e23652', 'ITEM_d6b3c0c6d7ed']",True
TERM_9dd0703a,emniyet kemeri,10,3,"['ITEM_3bf635eec516', 'ITEM_d3c333680e50', 'ITEM_deed9fb5b98f']",True
TERM_9de4899b,bikini bölgesi ağda,3,1,['ITEM_2676d8b720c1'],True
TERM_9dff6ef4,mammamia casual ayakkabı,200,48,"['ITEM_0496538bd78d', 'ITEM_057d379faa1d', 'ITEM_12026ec18751', 'ITEM_12b8a8addcfd', 'ITEM_17e6a3fa1372', 'ITEM_1825d7220fed', 'ITEM_19685b588186', 'ITEM_19a0e1945867', 'ITEM_32344b5275ec', 'ITEM_361378e079dc', 'ITEM_36682148241b', 'ITEM_367af877bebf', 'ITEM_39f11f7d3ebe', 'ITEM_3cb0fb191395', 'ITEM_401fc3d61683', 'ITEM_43a5e431fa15', 'ITEM_45fe4e8e7b4e', 'ITEM_4a62c71ecb66', 'ITEM_4c96a8f11552', 'ITEM_53285d22b882', 'ITEM_57fda0a1cf6c', 'ITEM_6444a2338c5f', 'ITEM_6835227101fe', 'ITEM_7111924b80d9', 'ITEM_75ea291a3ed8', 'ITEM_7630aee68ce9', 'ITEM_770ea9846464', 'ITEM_7d11b4dbfc46', 'ITEM_84357a47d66e', 'ITEM_8f8ca3724487', 'ITEM_8fe785980c91', 'ITEM_9ef220c2536e', 'ITEM_bd78582fa52f', 'ITEM_c9159bc5eb05', 'ITEM_c9d23ad20884', 'ITEM_cd48064abaa7', 'ITEM_d052e2840697', 'ITEM_d258ff109259', 'ITEM_d3869368224a', 'ITEM_d92ae8590d21', 'ITEM_daaab55ef83d', 'ITEM_de21c31120eb', 'ITEM_e25f46ab83fc', 'ITEM_eed13c3dd2f9', 'ITEM_eed6513bd251', 'ITEM_efce98bdd51d', 'ITEM_f5d0b6371600', 'ITEM_fba9d281e383']",True
TERM_9e61df67,isimli yonca kolye,15,4,"['ITEM_1fc3eb0e1d44', 'ITEM_801f9faecb95', 'ITEM_ae886230f7b2', 'ITEM_cc7d57bb1d13']",True
TERM_9e719bbb,ekol büyük beden,31,8,"['ITEM_02f12a1a61a1', 'ITEM_593443a363b4', 'ITEM_809a69c81a9b', 'ITEM_947953c158ee', 'ITEM_c6af2de4bb08', 'ITEM_e671e0e00547', 'ITEM_f37074589a21', 'ITEM_f82715ce731b']",True
TERM_9e82b1a1,telefon şarj aleti,25,6,"['ITEM_0a95594c94fe', 'ITEM_2374b4846688', 'ITEM_34c411c3a0a5', 'ITEM_7f7bf692fb9c', 'ITEM_b5dd48c8f7b1', 'ITEM_d656461fe764']",True
TERM_9ec8971e,beaulis eyeliner,9,2,"['ITEM_c1d76065249c', 'ITEM_cd4ffea13cb9']",True
TERM_9ed60141,rani mobilya gardırop,5,1,['ITEM_9fcffe052234'],True
TERM_9f1afdf5,timberland sneaker,104,26,"['ITEM_04244ce8a7d3', 'ITEM_07b04bf3f9fa', 'ITEM_0c12f355c813', 'ITEM_26b5b4447834', 'ITEM_3217312d3085', 'ITEM_395e02144771', 'ITEM_3efaae5deeba', 'ITEM_4567a0cf3ef0', 'ITEM_51319ec71091', 'ITEM_55ebc9dacce4', 'ITEM_779b35f6710c', 'ITEM_7b340eb86f13', 'ITEM_7d2ad69511dd', 'ITEM_7d72273801c3', 'ITEM_811e3a93b951', 'ITEM_8296a52cd296', 'ITEM_8ad58852d6f4', 'ITEM_9c020614dccd', 'ITEM_a2ca15be3eaf', 'ITEM_a37fcacaa1dd', 'ITEM_aab4755cf851', 'ITEM_b6c5285a1940', 'ITEM_b88bf4c1272b', 'ITEM_c088225b7a45', 'ITEM_da8225dbf39b', 'ITEM_f0b5b9426e2f']",True
TERM_9f3b2c9f,bisiklet ayna,15,4,"['ITEM_66071ecce52d', 'ITEM_8362286df7fe', 'ITEM_b04fe84c9867', 'ITEM_d800b6d7b8bd']",True
TERM_9f4ef2d5,konsol aksesuarları,81,18,"['ITEM_2553d2b53471', 'ITEM_2cd3dcddc3a7', 'ITEM_39dc480ab85c', 'ITEM_3a4cc90f5a85', 'ITEM_3d20a29358e3', 'ITEM_3fb01a5cfb15', 'ITEM_4e3e8abd2107', 'ITEM_5e0c35b813b0', 'ITEM_675b0bf966c1', 'ITEM_8207d60b8904', 'ITEM_887d0d5850fa', 'ITEM_8a4b1998b465', 'ITEM_8c8e0a5fb5df', 'ITEM_8fdbfde1a15b', 'ITEM_acc4a79a4768', 'ITEM_d5707da93f3f', 'ITEM_d86b70b16d3a', 'ITEM_ddd64e5f3dd7']",True
TERM_9f672b42,xc8057,3,1,['ITEM_f84673f26175'],True
TERM_9f77c354,f konnektör,14,3,"['ITEM_07bf8a20dae7', 'ITEM_b4ff67de9ff5', 'ITEM_b86621d22a93']",True
TERM_9fa423bb,siyah fermuarlı hırka,48,10,"['ITEM_13d7b46d12b7', 'ITEM_30cdd53ae837', 'ITEM_3a126438d4e1', 'ITEM_4bd530922bcb', 'ITEM_4be617a301bd', 'ITEM_587b29d0809b', 'ITEM_b9262ce5a477', 'ITEM_d1e3eb462008', 'ITEM_e60bd63890a3', 'ITEM_f76e06bacfc1']",True
TERM_9fa4d658,vichy saç serum ve yağı,16,3,"['ITEM_2e9f98c99722', 'ITEM_6dbde1cb4958', 'ITEM_87fe7f77ea1e']",True
TERM_9fb0a2dc,mutfak askısı,75,18,"['ITEM_197f4c0275cd', 'ITEM_1afc73a1a7e7', 'ITEM_370debce503a', 'ITEM_3d008054ee65', 'ITEM_41e4f8afeac8', 'ITEM_57d2e5ff0eb0', 'ITEM_6623ec644c15', 'ITEM_66835597d752', 'ITEM_6b58e16dd570', 'ITEM_7e52892604ea', 'ITEM_83555c23f823', 'ITEM_866479d022b8', 'ITEM_92107a2781fa', 'ITEM_92f522c54c51', 'ITEM_bad20eb9699b', 'ITEM_caf86ea797d8', 'ITEM_d788b073300c', 'ITEM_ec89781d2d0a']",True
TERM_a0296fec,jacquline çanta,115,29,"['ITEM_093c643c3578', 'ITEM_0b89ab7ed193', 'ITEM_1573499b7efa', 'ITEM_18615b8de51c', 'ITEM_22b1d4558aa1', 'ITEM_23e37717248c', 'ITEM_350bdb3af5b4', 'ITEM_43efead01066', 'ITEM_482db5d39779', 'ITEM_4f942e12c02d', 'ITEM_6073294b90f6', 'ITEM_6b536f1ffb03', 'ITEM_6dd9b05c5379', 'ITEM_6df9a5e13fbf', 'ITEM_737effd5d965', 'ITEM_7ffca51579a6', 'ITEM_87eb4c537c37', 'ITEM_b4917c6ae3a6', 'ITEM_b49a3da04473', 'ITEM_bbd4fc6f4a2b', 'ITEM_bcc0082d30f2', 'ITEM_d4ebe1e128df', 'ITEM_d8d1e77d5e97', 'ITEM_e3ffaef7ed2f', 'ITEM_eb1625c3e1fb', 'ITEM_edef91283aaf', 'ITEM_f51d37cb344d', 'ITEM_fa7eaaba6e5f', 'ITEM_fdcfff51a26b']",True
TERM_a0543532,under armour yürüyüş ayakkabısı,47,11,"['ITEM_06bc4e2676b6', 'ITEM_37d0e0905991', 'ITEM_3f32a61aecc4', 'ITEM_4921e66e4948', 'ITEM_5ad3f57da87b', 'ITEM_6ca7a84a2f75', 'ITEM_718374d038fa', 'ITEM_7634452c4e3c', 'ITEM_775fa91ac124', 'ITEM_a3dad3ee5db3', 'ITEM_f0ae5255ee43']",True
TERM_a10a1e09,rulo bez,31,5,"['ITEM_1afa0c6a939c', 'ITEM_351f3215e117', 'ITEM_93c86e8562fa', 'ITEM_bea4ec4d1bdc', 'ITEM_d12f4858f799']",True
TERM_a15235c1,bornoz,861,199,"['ITEM_0171d005cd78', 'ITEM_018ed2fd1077', 'ITEM_021671e2a4d8', 'ITEM_0221f6edcff4', 'ITEM_02fbf3bfaa79', 'ITEM_048af4058f78', 'ITEM_055aed2fb70d', 'ITEM_09965314f4ea', 'ITEM_0c316b67e342', 'ITEM_0c89dc52bde2', 'ITEM_0dc992b07cec', 'ITEM_0e93ef25061a', 'ITEM_0ee4bbb541c1', 'ITEM_0f26454e9375', 'ITEM_12cd76306767', 'ITEM_13830210a7e9', 'ITEM_15c1af21ac88', 'ITEM_16266d411e8f', 'ITEM_19a50f339920', 'ITEM_1aa7f58f2963', 'ITEM_1b29cfd8958e', 'ITEM_1c5fa17d95c9', 'ITEM_1c9d0fdd0e19', 'ITEM_1d17cb6b7063', 'ITEM_1e41874c7e35', 'ITEM_1eb6f69f68f7', 'ITEM_21f6b06c0423', 'ITEM_24f1bacd18a9', 'ITEM_26fb34291565', 'ITEM_271a63df8121', 'ITEM_278feb84df92', 'ITEM_280c907a21af', 'ITEM_2897cb22f430', 'ITEM_2a085189c71d', 'ITEM_2a33b995d261', 'ITEM_2b40d5d1ac2c', 'ITEM_2cad0c8d09b8', 'ITEM_2eac7c1b9aed', 'ITEM_2f2301157417', 'ITEM_35c02f111485', 'ITEM_37f795bd2f7e', 'ITEM_3807c0c78713', 'ITEM_3c68353810de', 'ITEM_3c9fb635d12e', 'ITEM_3d9ca43490ed', 'ITEM_3e36d0187365', 'ITEM_409f1c274173', 'ITEM_40cde62d1de3', 'ITEM_45c0c38f57bf', 'ITEM_46b94ae8d640', 'ITEM_46f1ce8350a1', 'ITEM_482948ae067f', 'ITEM_48df28aeede1', 'ITEM_48eb137e1994', 'ITEM_4a580a6e2ffc', 'ITEM_4cf1f3fdfefd', 'ITEM_4de7dd70b521', 'ITEM_4f4d348db16d', 'ITEM_50b74f638dad', 'ITEM_5178945b4900', 'ITEM_518b0ad35d8c', 'ITEM_5294084a932c', 'ITEM_59917b4429ed', 'ITEM_5c87a0f1ec47', 'ITEM_60199be901b8', 'ITEM_633c7728b6eb', 'ITEM_63b913d169a0', 'ITEM_66a64be706b5', 'ITEM_66bf90cc3b47', 'ITEM_69b5707e0c48', 'ITEM_6a3398578ff5', 'ITEM_6a8ce3bb68b2', 'ITEM_6b8dffc5677c', 'ITEM_6beaf97662f7', 'ITEM_6f9f3d4a1b02', 'ITEM_709ecc6fdb5c', 'ITEM_72d1dc97e365', 'ITEM_732f0ce38233', 'ITEM_73b4bd0f2ca1', 'ITEM_74664455832f', 'ITEM_7714d265b982', 'ITEM_77257378684b', 'ITEM_77d7fa6e4b09', 'ITEM_78adb655f813', 'ITEM_7ab1823119aa', 'ITEM_7ab667577297', 'ITEM_7d002ab8dcc2', 'ITEM_8011e450719a', 'ITEM_80b78e2b4c88', 'ITEM_8116c7cf1cc0', 'ITEM_81d072243ba1', 'ITEM_827985f4ae0c', 'ITEM_8302f7ca68b4', 'ITEM_830a3011dced', 'ITEM_83ff68c0b97a', 'ITEM_84ec4a34780b', 'ITEM_850af8f94355', 'ITEM_856f380dd834', 'ITEM_86b93aa0c716', 'ITEM_8832e7c02c72', 'ITEM_888fc0415651', 'ITEM_8dd167d2fcd0', 'ITEM_8eace3b16ab2', 'ITEM_8eeff77d88e7', 'ITEM_93185053fee3', 'ITEM_93d29d074897', 'ITEM_9519df494719', 'ITEM_958c464ebad6', 'ITEM_96fd685036e5', 'ITEM_97037408ecb3', 'ITEM_975427a8aa55', 'ITEM_990d26a00383', 'ITEM_9a27bc1609c3', 'ITEM_9c6f656fcf49', 'ITEM_9f6a313e7fcd', 'ITEM_a0e64a95269c', 'ITEM_a23e0caeb8d5', 'ITEM_a366cd57abda', 'ITEM_a3b32d87468f', 'ITEM_a453db3787f6', 'ITEM_a4d0fa87e74b', 'ITEM_a505605b3ff1', 'ITEM_a8bd994b30d2', 'ITEM_a99a03e0c480', 'ITEM_aa178f60d36c', 'ITEM_aaf54036c4e1', 'ITEM_adef2f98ec6b', 'ITEM_aee61fa24118', 'ITEM_af0a9bd69a1b', 'ITEM_b07116d93664', 'ITEM_b36dc607dd94', 'ITEM_b48d3e635f8a', 'ITEM_b4e6978e3941', 'ITEM_b58f6297004e', 'ITEM_b5e8637d958c', 'ITEM_b65f1fc613b1', 'ITEM_b69783e42b9a', 'ITEM_b9b605d5f735', 'ITEM_bbda51cf83bf', 'ITEM_bc329930ba64', 'ITEM_bcb192cb4428', 'ITEM_bd889efd0c03', 'ITEM_bd93955259e9', 'ITEM_be3a5f71f50a', 'ITEM_bf34a7637f5c', 'ITEM_c150bd089e5e', 'ITEM_c34fda5cb649', 'ITEM_c3f5f41f8839', 'ITEM_c47e51cd5e3f', 'ITEM_c516ae86b626', 'ITEM_c55dbbb2f0b6', 'ITEM_c5720551ff69', 'ITEM_c6f3bc1af48f', 'ITEM_c7833300494d', 'ITEM_c7de21331e73', 'ITEM_c80102ee6835', 'ITEM_c817fa59b828', 'ITEM_c8a41420dae1', 'ITEM_c941cfe328a0', 'ITEM_caacd9a515f3', 'ITEM_cc55d23f5c8b', 'ITEM_cccb122f8af4', 'ITEM_cd6b2bda1b58', 'ITEM_d13d54d52f0d', 'ITEM_d171e583892d', 'ITEM_d2a2d18323a6', 'ITEM_d4c980de94a5', 'ITEM_d9d8ee54bd29', 'ITEM_da32d585f4c3', 'ITEM_dbe1c19ddc1b', 'ITEM_dbea2890dcab', 'ITEM_dc859211960e', 'ITEM_de34e5f85f63', 'ITEM_df86890adf75', 'ITEM_e06453629386', 'ITEM_e072ecad3d12', 'ITEM_e075023a41c4', 'ITEM_e271874ad48e', 'ITEM_e62d80a36cb4', 'ITEM_e729888a9e96', 'ITEM_e85c16ce5be7', 'ITEM_e8b0c13ef3bb', 'ITEM_ea0d13ac9a52', 'ITEM_eb8638eaeb12', 'ITEM_ec8a73b2d382', 'ITEM_ed65e54a2798', 'ITEM_ee0a5a4a849c', 'ITEM_f53f1f73da6e', 'ITEM_f824372befc0', 'ITEM_f824a0d6f13f', 'ITEM_f89da4d1d05a', 'ITEM_f8e2f474e9ac', 'ITEM_f957980c311e', 'ITEM_f9afd828a6a5', 'ITEM_fa8162e1ffcc', 'ITEM_fae36d829c39', 'ITEM_fcc08432549d', 'ITEM_fcdd212fdbc7', 'ITEM_fcf4553f16ed']",True
TERM_a19aa11e,isimli çocuk çantası,55,14,"['ITEM_3189117a904a', 'ITEM_6577bd89f487', 'ITEM_67e63cc8531f', 'ITEM_8d76e7dc6ca9', 'ITEM_a8fb1328d909', 'ITEM_ab09cd107fc2', 'ITEM_d623a87fd7ef', 'ITEM_d961fd120395', 'ITEM_f0f493f454e4', 'ITEM_f24dc113fc10', 'ITEM_f5148fca7502', 'ITEM_f5bdcd8cee6c', 'ITEM_f65b3a95e2a7', 'ITEM_fcccc45fefa6']",True
TERM_a1e953f4,camellia scarf,51,13,"['ITEM_205fd72479ca', 'ITEM_3243fdc53341', 'ITEM_32e6c8947680', 'ITEM_5ecda1dd5b44', 'ITEM_679982d417aa', 'ITEM_6d035b9804ee', 'ITEM_85900a7e4ad4', 'ITEM_85ab9fb4112d', 'ITEM_a3ed493add79', 'ITEM_a924fb762246', 'ITEM_c9a9ab4bfa5c', 'ITEM_e6f9676df204', 'ITEM_e7d86ae2265c']",True
TERM_a226227f,jüt kilim,72,21,"['ITEM_09375b4dbfae', 'ITEM_1134b8533e79', 'ITEM_126f1f438481', 'ITEM_206dab04bb4c', 'ITEM_249972a3c75b', 'ITEM_2b09f702144b', 'ITEM_3db9cf1e6b98', 'ITEM_3f9ea5808d46', 'ITEM_405e494df251', 'ITEM_49157267e36f', 'ITEM_70112cd2c490', 'ITEM_7581205a9fab', 'ITEM_763db51601a5', 'ITEM_7725ea19a9fb', 'ITEM_8b76b7b0ef39', 'ITEM_8f618aaa934a', 'ITEM_9b1424e28d9e', 'ITEM_9d3e90ac8e9b', 'ITEM_b6a2b9f35d1f', 'ITEM_df02c633f182', 'ITEM_ea88ffffb71d']",True
TERM_a25c2817,ace çamaşır suyu,17,4,"['ITEM_06d7a42e55c6', 'ITEM_85a58e71fe3e', 'ITEM_8786391d2be2', 'ITEM_cc50a2820340']",True
TERM_a26c2cc4,alet takımı,29,6,"['ITEM_4e40ecb610ae', 'ITEM_501dcb85634f', 'ITEM_aa43ddfa7c1c', 'ITEM_c1750db13da1', 'ITEM_d77d5eb706c9', 'ITEM_f97649c61244']",True
TERM_a2c82a9b,leopar jean,51,13,"['ITEM_020e6daf24f4', 'ITEM_1c7a926347e3', 'ITEM_256c77b31679', 'ITEM_3024c5367c26', 'ITEM_3cf7af6d25f1', 'ITEM_52fbc1cf6b4a', 'ITEM_59a13d19d2d3', 'ITEM_74c52a5d861a', 'ITEM_83bb0404d8cc', 'ITEM_9500fceec4fb', 'ITEM_965ad28f1024', 'ITEM_a44fd13f2d38', 'ITEM_b6eef4be88a3']",True
TERM_a2d16cee,filtre kahve makinası,51,12,"['ITEM_04be3656a028', 'ITEM_0d049db68309', 'ITEM_2eedc9b8fe6e', 'ITEM_2ff95e7ce3e1', 'ITEM_3c8994e682f2', 'ITEM_4b76f47a2d78', 'ITEM_6483a07df946', 'ITEM_91983d4e846c', 'ITEM_9ae799e634f0', 'ITEM_af51d8d32d07', 'ITEM_d0330d27d5a5', 'ITEM_d132116047cf']",True
TERM_a305cb7a,abc yumuşatıcı,16,4,"['ITEM_0653b26f6fc6', 'ITEM_8853875b03d4', 'ITEM_bdbc1b2970ae', 'ITEM_dc243c8a6452']",True
TERM_a31dc2e0,happiness istanbul tulum,15,4,"['ITEM_0d861e13c529', 'ITEM_4e201f90ff6f', 'ITEM_534ab7ad7962', 'ITEM_695b3dd2833a']",True
TERM_a36bdd06,tahta çıta,17,2,"['ITEM_01c2de0d8639', 'ITEM_677ec20b4000']",True
TERM_a3b2bdac,mangal ve barbekü,62,16,"['ITEM_2cb2fab587f9', 'ITEM_505123f9e3cf', 'ITEM_535ecb4977fe', 'ITEM_61551c0cb742', 'ITEM_62c2f643905e', 'ITEM_63807268e2f0', 'ITEM_87c37a0e3eec', 'ITEM_8b11bed25f9a', 'ITEM_8bbed2b3bfa1', 'ITEM_8e28394c9bb5', 'ITEM_9a6abdfa3ee9', 'ITEM_9c17731c6786', 'ITEM_d8b4ef4721bf', 'ITEM_f168cb0a8e34', 'ITEM_f2098ae8c9a5', 'ITEM_f93e67e67c0f']",True
TERM_a3f14709,ipad 11 kılıf,64,17,"['ITEM_03f4b76d8a43', 'ITEM_2c46a9c30c37', 'ITEM_36a19180ff14', 'ITEM_39976a51c8f5', 'ITEM_4f1c7a7645ec', 'ITEM_5f1930c416e1', 'ITEM_60aed8c33047', 'ITEM_6c029d6d8abc', 'ITEM_84463a3fbc15', 'ITEM_8a090450fca0', 'ITEM_8e1cf7a42793', 'ITEM_9eb82d517d03', 'ITEM_bf1dd6e4adb0', 'ITEM_d2a345ddf9e6', 'ITEM_dc8e0ed222b6', 'ITEM_ecb9873bb780', 'ITEM_f2f61482bd32']",True
TERM_a409b7d5,jawel eşarp,55,14,"['ITEM_05b1c77c8aaa', 'ITEM_0d3012d4b1a8', 'ITEM_4a6bfd8b9503', 'ITEM_4c14de5fbfb7', 'ITEM_57a9a544c4d7', 'ITEM_5c41f9d87179', 'ITEM_75108edd8b9e', 'ITEM_929db9d350f8', 'ITEM_9d9c1f7bf45e', 'ITEM_af80a817437c', 'ITEM_cd083f20a1b5', 'ITEM_cfc86cb81fc2', 'ITEM_ee4e95349db5', 'ITEM_f9a26bdfd96e']",True
TERM_a418d878,10x15 fotoğraf baskısı,8,2,"['ITEM_32804f6986aa', 'ITEM_7ef190694c79']",True
TERM_a429f36d,hakiki deri kadın ayakkabı,183,46,"['ITEM_0e736eecc52a', 'ITEM_19d7d9924d1e', 'ITEM_1b186acaba23', 'ITEM_1e90c3e95a6a', 'ITEM_1ff6ba1dedec', 'ITEM_2d1cf7a96849', 'ITEM_38c15eeb3ab3', 'ITEM_3dc8082300dd', 'ITEM_404797d0c7c6', 'ITEM_431ba9051cde', 'ITEM_48f056074598', 'ITEM_509e55bf2f8b', 'ITEM_511935a20d33', 'ITEM_58cb4e58b91c', 'ITEM_60bc232cf5ae', 'ITEM_615076ac6355', 'ITEM_643d9cfccc9d', 'ITEM_6b79166aba8c', 'ITEM_77ac81b072fb', 'ITEM_7c2808b5a404', 'ITEM_7ddd617ff1b6', 'ITEM_836daeb32c0f', 'ITEM_87fe2bb22401', 'ITEM_88aff44b9976', 'ITEM_8bf75a9d5f74', 'ITEM_8f462b2185fe', 'ITEM_8ff9be21dc2e', 'ITEM_9659550eee70', 'ITEM_976cc42eff75', 'ITEM_997aacc0cb2b', 'ITEM_a3c80005fd1b', 'ITEM_a43fd8b5686d', 'ITEM_a5d70d7da494', 'ITEM_abab12b99114', 'ITEM_abc0031c66a8', 'ITEM_b04c9a157acf', 'ITEM_b545e48e0cd3', 'ITEM_b680a8ab814e', 'ITEM_c164f2a96199', 'ITEM_cec248914269', 'ITEM_de3a1151a565', 'ITEM_e898549c5c21', 'ITEM_e914ed53f308', 'ITEM_ece79521db5e', 'ITEM_f2159107f70c', 'ITEM_f2d8dadc5290']",True
TERM_a49d9b28,pilloveland runner & amerikan servisi,127,29,"['ITEM_010fd4e14f8d', 'ITEM_0596639895d1', 'ITEM_087d44a5406a', 'ITEM_0f4bf1dd87b4', 'ITEM_3719c4da5caa', 'ITEM_4558e0ef1d4e', 'ITEM_456645390cd6', 'ITEM_518b12ca4fba', 'ITEM_53ae96235e19', 'ITEM_55a2e3b3beac', 'ITEM_5da9367074ab', 'ITEM_84247a787755', 'ITEM_8fdb3b815359', 'ITEM_9253e7f2e982', 'ITEM_986bd6ef0e94', 'ITEM_9c9ed62f2bde', 'ITEM_b702238b6641', 'ITEM_b89f28b25469', 'ITEM_bd71151b60d9', 'ITEM_cdd376e9f753', 'ITEM_db71358598f7', 'ITEM_e3ba8007752d', 'ITEM_e3cf855de8a1', 'ITEM_e7014c87da3b', 'ITEM_e717f7d43bd9', 'ITEM_e79c3929827f', 'ITEM_e8f804ae75ce', 'ITEM_eb82ac95d53a', 'ITEM_f39499907416']",True
TERM_a4bbb5c9,erkek vintage ceket,17,4,"['ITEM_03ae3ece6020', 'ITEM_0d3bbd5ab221', 'ITEM_6a0a6153bbc2', 'ITEM_6c572abb9dbc']",True
TERM_a54122c9,perwoll siyah çamaşır deterjanı,9,1,['ITEM_b3306d1b0e79'],True
TERM_a54ef76d,arçelik tost makinası,24,6,"['ITEM_0b114b9e7d60', 'ITEM_3a90c52d67ce', 'ITEM_5688adc66fee', 'ITEM_63164c20ae64', 'ITEM_7c83f8d90aa0', 'ITEM_babb94315bfa']",True
TERM_a5861232,ags coğrafya soru bankası,16,4,"['ITEM_02e9a5902539', 'ITEM_48f3108fe65e', 'ITEM_e2a3da44d5ea', 'ITEM_f4047e0943cf']",True
TERM_a5bf3b0d,erkek eşofman altı bol,32,8,"['ITEM_0193aa7e0cd0', 'ITEM_2ea443fc1800', 'ITEM_2f1360ff698c', 'ITEM_4330440285e5', 'ITEM_4d2d812a8790', 'ITEM_b035fa381147', 'ITEM_e642dff5de01', 'ITEM_e9bdad6ca6d8']",True
TERM_a5e30228,lego formula,3,1,['ITEM_822b0cb13e66'],True
TERM_a6b0669d,monitör yükseltici,45,11,"['ITEM_2069d8e32363', 'ITEM_2ab2a36a9ce2', 'ITEM_4b6c972dcc63', 'ITEM_7678b2437747', 'ITEM_84ed3f3f4cdb', 'ITEM_8b29a16d36e5', 'ITEM_99cad6a4eff0', 'ITEM_a28f6d2ddd1f', 'ITEM_c835718b190e', 'ITEM_cabbfb2656f3', 'ITEM_fadadca88f4f']",True
