item_id,title,category,brand,gender,age_group,attributes
ITEM_b7b4e9149c62,kadın astarlı peluş mont,giyim/tesettür giyim/tesettür kaban & mont/tesettür mont,alfudo moda collection,kadın,yetişkin,"kumaş tipi: dokuma, desen: düz, kalıp: regular, yaka tipi: ceket yaka, renk: ekru, teknik: yok, siluet: kruvaze, boy: midi, ortam: gündüz / gece, kol boyu: uzun, kol tipi: standart kol, ek özellik: ek özellik mevcut değil, dolgu tekniği: dolgusuz, cep: çift cepli, persona: feminine, sürdürülebilirlik detayı: hayır, dolgu materyali: dolgusuz, kapama şekli: düğmeli, kemer/kuşak durumu: kemersiz, astar durumu: astarlı, koleksiyon: tesettür giyim, yıkama talimatı: type 2, sezon: tüm sezonlar, menşei: tr, color detail: ekru"
ITEM_4929fff49818,20 w usb-c güç adaptörü - mhje3tu/a,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/şarj cihazları/şarj adaptörü,apple,unknown,unknown,"garanti süresi: 2 yıl, bağlantı tipi: usb type c, garanti tipi: resmi distribütör garantili, hızlı şarj: var, renk: beyaz, menşei: dk, tamir edilebilirlik: yetkili servis ile tamiri gerekir., özellik: enerji tasarrufu, color detail: beyaz"
ITEM_119bfff9f2c1,lıberty otomatik gezdirme şerit medium 5 metre,süpermarket/pet shop/köpek ürünleri/köpek tasması,m-pets,unknown,unknown,"renk: yeşil, ürün tipi: otomatik köpek tasması, menşei: cn, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., color detail: yeşil"
ITEM_1a967af7463f,"yumuşak içim dibek, osmanlı ve dağ çilekli 3'lü kahve seti",süpermarket/gıda & içecek/kahve/türk kahvesi,morchi,unisex,unknown,ağırlık: 250 - 500 gr
ITEM_45f7dac5dac0,antrasit paslanmaz çelik çay termosu 1.5l,spor & outdoor/ekipman & aksesuar/kamp/kamp mutfak ürünleri/termos,tantitoni,unknown,unknown,"yalıtım süresi: 6 saat, kapasite: 1,5 l, materyal: paslanmaz çelik, renk: gri, model: içecek, menşei: cn, bakım talimatları (gıda temas): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., color detail: antrasit"
ITEM_62f5910f76ff,kadın kürk manto mont ceket,giyim/dış giyim/kaban & mont/kaban,kürkzone,kadın,yetişkin,"kalıp: oversize, kumaş tipi: dokuma, renk: bej, yaka tipi: ceket yaka, desen: düz, ürün tipi: düz, cep: çift cepli, astar durumu: astarsız, boy: standart, siluet: basic, ortam: günlük, kol boyu: uzun, kol tipi: standart kol, ek özellik: ek özellik mevcut değil, dolgu tekniği: dolgusuz, persona: fashion forward, kapama şekli: kapamasız, baskı/nakış tekniği: baskısız, kemer/kuşak durumu: kemersiz, materyal: kumaş, dokuma tipi: kürk, yıkama talimatı: type 2, kutu durumu: kutu yok, color detail: krem"
ITEM_2788db859f22,"soundcore motion 100 20w, ipx7 bluetooth hoparlör yeşil",elektronik/hoparlör & projeksiyon sistemleri/hoparlörler/bluetooth hoparlör,anker,unknown,unknown,"suya/tere dayanıklılık: var, garanti tipi: resmi distribütör garantili, renk: yeşil, çoklu bağlantı: yok, garanti süresi: 2 yıl, dinleme süresi: 10+ saat, menşei: tr, özellik: su geçirmez, color detail: yeşil"
ITEM_0377e749a848,yamaha 2025 xmax 250 tech max siyah motorsiklet brandası su geçirmez (kilit uyumlu),otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet branda,autozel,unknown,unknown,"diğer özellikler: su geçirmez, menşei: tr, yıkama talimatı: type 0"
ITEM_8e17db8d897c,a4182699 istanbul lavabo bataryası beyaz,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/lavabo bataryası,artema,unknown,unknown,"garanti süresi: belirtilmemiş, materyal: krom, çıkış ucu uzunluğu: 0 - 10 cm"
ITEM_7a1378befcb7,qualix 6lt düdüklü tencere,ev & mobilya/ev/sofra & mutfak/pişirme/düdüklü tencere,magefesa,unknown,unknown,"materyal: paslanmaz çelik, hacim: 6 l, garanti süresi: 5 yıl, parça sayısı: 2, özellik: indüksiyon ocakta kullanılabilir, menşei: es, bakım talimatları (gıda temas): mikrodalga fırında kullanılamaz., gıda temas sembolü: evet"
ITEM_6ebac4cb8e9a,w10290k tokio borreguito yağmur bej çocuk çizme,ayakkabı/bot & çizme/çizme,igor,unisex,çocuk,"astar materyali: tekstil, desen: düz, materyal: belirtilmemiş, topuk boyu: kısa topuklu (1- 4 cm), topuk tipi: düz topuklu, renk: bej, bağlama şekli: bağcıksız, taban materyali: eva, saya materyali: tekstil, iç taban materyali: tekstil, sürdürülebilirlik detayı: hayır, persona: none persona, ek özellik: su geçirmez, materyal bileşeni: 100% polivinil klorür, yıkama talimatı: t102, kumaş tipi: dokuma, ortam: casual/günlük, ürün detayı: suni kürk, menşei: es, burun tipi: yuvarlak, kutu durumu: kutu yok, sezon: kış, dış materyal: polar, color detail: 004 beige/beige"
ITEM_7958b0fb5474,ayak ucu kapı önü antre düz bench puf orta sehpa gold ayak (100*45),ev & mobilya/mobilya/salon & oturma odası/kanepe & koltuklar/puf & bench,aldagelsin,unknown,unknown,"materyal: tekstil, form: dikdörtgen, renk: turkuaz, özellik: standart, boyut/ebat: 100 x 40, garanti süresi: garantisiz, ayak malzemesi: plastik, kumaş: soho, gövde materyali: suntalam, stil: klasik, tema / stil: modern, color detail: turkuaz"
ITEM_d329dcb16639,günlük ped 20 adet,kozmetik & kişisel bakım/kadın hijyen/hijyenik ped,kotex,unknown,unknown,"özellik: normal, menşei: cz"
ITEM_c001ce745798,lacivert kadın kapüşonlu sweatshirt hha.33978_w hh logo hoodie,giyim/üst giyim/sweatshirt,helly hansen,kadın,yetişkin,"kutu durumu: kutu yok, kol tipi: düşük kol, desen: düz, kalıp: belirtilmemiş, yaka tipi: kapüşonlu, kumaş tipi: belirtilmemiş, renk: lacivert, materyal: pamuk, cep: cepsiz, kol boyu: uzun, koleksiyon: sportswear, ortam: sportswear, boy: belirtilmemiş, siluet: regular, dokuma tipi: havlu, sürdürülebilirlik detayı: hayır, materyal bileşeni: 100% organik pamuk, yıkama talimatı: type 1, menşei: tr, parça sayısı: 1, color detail: lacivert"
ITEM_1ee9e09f03d4,el yapımı seramik kırmızı kalp kupa fincan,ev & mobilya/ev/sofra & mutfak/sofra/kupa,inspire ceramic,unknown,unknown,"materyal: seramik, renk: kırmızı, parça sayısı: 1, hacim: 225 ml, tema / stil: modern, menşei: tr, bakım talimatları (gıda temas): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., color detail: kırmızı"
ITEM_94933e1a3c5d,volanlı beli lastikli şifon pliseli etek,giyim/tesettür giyim/tesettür etek,hijabaya,kadın,yetişkin,"siluet: beli lastikli, kalıp: beli lastikli, desen: düz, kumaş tipi: dokuma, renk: lacivert, bel: lastikli, dokuma tipi: şifon, boy: maxi, kemer/kuşak durumu: kemerli, sürdürülebilirlik detayı: hayır, astar durumu: astarsız, ortam: casual/günlük, yıkama talimatı: type 1, menşei: tr, color detail: laci"
ITEM_e51ded954424,junior nevresim seti tek kişilik dinolar lacivert,ev & mobilya/ev/ev tekstili/yatak odası tekstili/nevresim takımı/tek kişilik nevresim,eponj home,unknown,unknown,"materyal: pamuk polyester, boyut/ebat: 140 x 200, çarşaf türü: çarşafsız, renk: lacivert, özellik: hava geçirgen, desen: hayvan desenli, materyal bileşeni: 65% pamuk, 35% pes, yıkama talimatı: colormatik deterjan ile 30 derecede yıkamanız önerilir, paket içeriği: 2'li, kutu durumu: kutu yok, menşei: tr, color detail: lacivert"
ITEM_494c55b41fea,terlik kadın siyah terlik - 4146093,ayakkabı/sandalet ve terlik/terlik,havaianas,kadın,yetişkin,"materyal: tekstil, kutu durumu: kutulu, topuk tipi: düz topuklu, topuk boyu: kısa topuklu (1- 4 cm), renk: siyah, taban materyali: kauçuk, sürdürülebilirlik detayı: hayır, persona: cool & comfort, ek özellik: yıkamalı, materyal bileşeni: kauçuk, ortam: sportswear, yıkama talimatı: type 4, desen: düz, kumaş tipi: dokuma, koleksiyon: classic slip-on, paket içeriği: 1'li, menşei: tr, sezon: yaz, dış materyal: tekstil, color detail: siyah"
ITEM_8feb2a2fb517,arora max pro motosiklet hava destekli kalın konfor sele ( visco süngerli premium model) j-4,otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet sele pedi (airhawk),jiekai,unknown,unknown,unknown
ITEM_3b4237a0a83e,labirent kiremit kırlent kılıfı( 45x45),ev & mobilya/ev/ev dekorasyon/kırlent & kırlent kılıfı,needle,unknown,unknown,"materyal: pamuklu, renk: turuncu, parça sayısı: 1 parça, şekil: kare, üretim şekli: makine, çeşit: kırlent kılıfı, tema / stil: bohem, yıkama talimatı: type 1, color detail: kiremit"
ITEM_9526ede2177f,heart lights büyük kız çocuk siyah işıklı bot 20288l bkhp,ayakkabı/bot & çizme/bot & bootie,skechers,kadın,çocuk,"desen: kalp, kullanım alanı: spor, saya materyali: tekstil, bağlama şekli: bantlı, materyal: kumaş, topuk tipi: düz topuklu, topuk boyu: kısa topuklu (1- 4 cm), renk: siyah, dış materyal: tekstil, kumaş teknolojisi: nefes alan, taban materyali: eva, iç taban materyali: tekstil, astar materyali: tekstil, materyal bileşeni: %92 pamuk, %8 elastan, yıkama talimatı: type 4, menşei: cn, kalıp: bot, color detail: (no color)"
ITEM_09fa4d145b7a,uzun kaşe kaban kruvaze yaka cep detaylı viskon karışımlı,giyim/dış giyim/kaban & mont/kaban,koton,erkek,yetişkin,"kalıp: regular, kumaş tipi: dokuma, renk: ekru, yaka tipi: kruvaze, desen: düz, ürün detayı: düğmeli, ürün tipi: düz, cep: çift cepli, astar durumu: astarsız, boy: uzun, siluet: kruvaze, ortam: business, kol boyu: uzun, kol tipi: standart kol, ek özellik: ek özellik mevcut değil, dolgu tekniği: dolgusuz, kapama şekli: kruvaze, kemer/kuşak durumu: kemersiz, sürdürülebilirlik detayı: recycle, materyal: tekstil, materyal bileşeni: 90% polyester, 10% viskoz, dokuma tipi: kaşe, yıkama talimatı: detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz., menşei: tr, kutu durumu: kutu yok, color detail: ekru"
ITEM_a3d1cc489e7b,the iceflow bottle flip straw 2.0 1.06 l - (36oz) rose quartz,spor & outdoor/ekipman & aksesuar/kamp/kamp mutfak ürünleri/termos,stanley,unknown,unknown,"ürün kutusu: kutusuz, yalıtım süresi: 12 saat, kapasite: 1 l, materyal: paslanmaz çelik, renk: pembe, model: içecek, menşei: cn, bakım talimatları (gıda temas): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., color detail: pembe"
ITEM_c8b7dd9026b1,kedi vitamin desteği (multivitaminli kedi damlası & kedi malt macun omega-3 ve omega-6 balık yağı),süpermarket/pet shop/kedi ürünleri/kedi vitamini,muvicado,unknown,unknown,"form: macun, kısırlaştırılmış: tüm tiplere uygun, menşei: tr, alerjen uyarıları: olumsuz bir durumla karşılaşılması halinde en yakın veteriner hekime başvurulması önerilir., enerji ve besin değerleri: <image_link>"
ITEM_10031128cabd,hakiki deri çanta tutma sapı çift - 40 cm camel rengi,aksesuar/çanta/çanta aksesuarı,alfa tasarım,unisex,yetişkin,"renk: kahverengi, yıkama talimatı: type 4, ortam: günlük, deri kalitesi: gerçek deri, sürdürülebilirlik detayı: hayır, color detail: camel"
ITEM_6446abefa612,akdeniz eşek sütü sabunu 100 gr,kozmetik & kişisel bakım/cilt bakım/banyo ve duş ürünleri/katı sabun,hanımağa,unknown,unknown,menşei: tr
ITEM_06001a67f570,5'li silikon bambu saplı spatula seti (kahverengi),ev & mobilya/ev/sofra & mutfak/yemek hazırlık/spatula,amentes,unknown,unknown,"materyal: silikon, renk: kahverengi, parça sayısı: 4+, menşei: cn, bakım talimatları (gıda temas): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., color detail: kahverengi"
ITEM_10b6ed2f0fe6,"kadın kırmızı welsoft büzgülü uzun bot, kaydırmaz ve sessiz taban,kışlık,peluş,yumuşak büzgülü bot",ayakkabı/ev terliği & botu/panduf,coloritex,kadın,yetişkin,"ortam: lounge/home, taban: kauçuk, materyal: tekstil, renk: kırmızı, taban materyali: termoplastik, saya materyali: tekstil, topuk boyu: kısa topuklu (1- 4 cm), iç taban materyali: tekstil, astar materyali: tekstil, bağlama şekli: bağcıksız, materyal bileşeni: 100% el, yıkama talimatı: 30 derecede makinede yıkanabilir • beyazlatıcı kullanımı önerilmez • kurutucu kullanımı önerilmez • tersten ve düşük ısı ile ütü önerilir • detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz., topuk tipi: düz topuklu, desen: düz, kumaş tipi: dokuma, koleksiyon: homewear, ek özellik: ortopedik taban, sürdürülebilirlik detayı: evet, paket içeriği: 1'li, menşei: tr, color detail: kırmızı"
ITEM_4f2c0e12cfa8,dekoratif duvar bohem ayna seti rafya ayna hasır pano duvar süsü el yapımı ayna ev çocuk bebek odası,ev & mobilya/ev/ev dekorasyon/duvar dekorasyonu/duvar dekorasyon ürünü,metfiq,unknown,unknown,"renk: çok renkli, materyal: hasır, tema / stil: doğa, parça sayısı: 2, menşei: tr, color detail: çok renkli"
ITEM_5e6b8b94467b,"geniş hacimli 4 askılıklı, plastik profilli çok raflı bez dolap, kumaş gardırop - siyah",ev & mobilya/mobilya/yatak odası/bez dolap,pormet,unknown,unknown,"renk: siyah, garanti süresi: 1 yıl, yükseklik: 165 cm, genişlik: 150 cm, derinlik: 43 cm, stil: modern, tema / stil: modern, özellik: raflı, color detail: siyah"
ITEM_aaf4cf162299,ct-4084 8w buji led ampul kıvrık 6400k beyaz e14 e14 led ampul 8 watt,anne & bebek & çocuk/oyuncak/bebek & okul öncesi oyuncaklar/amigurumi,mikasso,unknown,unknown,"renk: çok renkli, yaş: 13+ yaş, menşei: tr, özellik: diğer, color detail: renkli"
ITEM_c43bbe912f86,sanrio cinnamaroll yumuşak kapaklı mini not defteri hediyelik defter 1 adet,kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/defter,oyuncakçı savaş & europe shop,unknown,unknown,"kapak türü: yumuşak, tel tipi: spiralli, boyut: küçük boy, renk: mavi, defter tipi: not defteri, sayfa tipi: renkli, kağıt boyutu: a7, sayfa sayısı: 64 yaprak, color detail: mavi"
ITEM_42f3804dafef,res – q oyuncak motorsiklet 8 cm cykons,anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak araba,maisto,unknown,çocuk,"yaş: 5+ yaş, piller kutuya dahil mi?: hayır, pil ile mi çalışır?: hayır, diğer özellikler: çok li, menşei: cn, özellik: uzun, renk: beyaz"
ITEM_405157d1573f,iphone 13 mini hayalet ekran koruyucu tam kaplayan kavisli tasarım (z-kor-privacy) siyah,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/ekran koruyucu film,heptekiletişim,unknown,unknown,"cep telefonu modeli: iphone 13 mini, uyumlu marka: apple uyumlu, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz."
ITEM_f995d4568290,3d kelebek güpürlü 3'lü %100 pamuk çeyizlik 50x90 el ve yüz havlu seti,ev & mobilya/ev/banyo/banyo tekstili/havlu,ayhanhome,unknown,unknown,"materyal: pamuklu, setli/tekil: setli ürün, parça sayısı: 3, boyut/ebat: 50 x 90, renk: bej, havlu tipi: yüz havlusu, desen: düz, materyal bileşeni: %100 pamuk, yıkama talimatı: type 0, kutu durumu: kutu yok, özellik: güpürlü, color detail: bej"
ITEM_716ff678379e,kokteyl peçetesi 6 adet bi kahve model,hobi & eğlence/parti malzemeleri/parti peçetesi,ipexi,unknown,unknown,"renk: gümüş, menşei: tr, color detail: gümüş"
ITEM_458dcfa8daeb,çamaşır-kurutma makinesi dolabı şahrur sol byz 187*120*60 çekmeceli banyo,ev & mobilya/mobilya/mutfak & banyo mobilyası/banyo mobilyası/çamaşır makinesi dolabı,kenzlife,unknown,unknown,"boyut/ebat: 62 cm, fonksiyon: kapaklı, materyal: suntalam, renk: beyaz, dolap ölçüsü: 180 x 60, stil: klasik, tema / stil: modern, menşei: tr, color detail: beyaz"
ITEM_f763d6fc7cf7,kısa örgü hırka,giyim/üst giyim/kazak & hırka/hırka,mango woman,kadın,yetişkin,"materyal: polyester, kol tipi: standart kol, desen: düz, kalıp: regular, renk: mor, kumaş tipi: örme, yaka tipi: bisiklet yaka, ürün tipi: düz, cep: cepsiz, kol boyu: uzun, kalınlık: orta, boy: regular, siluet: basic, ortam: casual/günlük, kapama şekli: kapamasız, sürdürülebilirlik detayı: hayır, dokuma tipi: örgü, kemer/kuşak durumu: kemersiz, materyal bileşeni: 68% akrilik, 23% polyester, 8% poliamid, 1% elastan, yıkama talimatı: type 1, menşei: tr, color detail: açık/pastel mor"
ITEM_7f7b4bad6e05,"vector 18 hx ai ultra 9 275hx 48gb 2tb ssd rtx5070ti/12gb 140w 18"" qhd+ 240hz fdos gaming",elektronik/bilgisayar grubu/bilgisayarlar/dizüstü bilgisayarlar/oyuncu dizüstü bilgisayarı,msi,unknown,unknown,"ekran kartı tipi: harici, kullanım amacı: oyun, işlemci tipi: intel core ultra 9, ram (sistem belleği): 48 gb, ssd kapasitesi: 2 tb, işletim sistemi: free dos (işletim sistemi yok), ekran kartı: nvidia geforce rtx 5070 ti, ekran boyutu: 18 inç, çözünürlük: 2560 x 1600, cihaz ağırlığı: 2 - 4 kg, ekran yenileme hızı: 240 hz, ekran kartı hafızası: 12 gb, işlemci modeli: 275hx, işlemci çekirdek sayısı: 24, işlemci nesli: belirtilmemiş, hard disk kapasitesi: hdd yok, dokunmatik ekran: yok, panel tipi: ips, çözünürlük standartı: qhd+, ram (sistem belleği) tipi: ddr5, garanti tipi: msi türkiye garantili, bağlantılar: usb – bluetooth – hdmi – type-c, ekran kartı bellek tipi: gddr7, klavye: q türkçe + numerik (rgb aydınlatmalı), maksimum işlemci hızı (ghz): +5, garanti süresi: 2 yıl, ekran kartı gücü: 140w, menşei: us"
ITEM_806d425157af,üst deliksiz alt delikli örümcek sallantılı küpe,aksesuar/takı & mücevher/küpe/çelik küpe,takıconcept,unisex,yetişkin,"taş cinsi: yok, model: standart, renk: gümüş, materyal: çelik, garanti süresi: garantisiz, menşei: tr, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., özellik: uzun, color detail: gümüş15"
ITEM_97f1c1040730,hellobaby yenidoğan kapitone sweatshirt-patikli alt 2li takım unisex,giyim/bebek giyim/bebek takımı,ebebek hello baby,unisex,bebek & çocuk,"desen: düz, renk: gri, yaka tipi: bisiklet yaka, materyal bileşeni: 78% pamuk, 22% polyester, yıkama talimatı: type 1, kumaş tipi: belirtilmemiş, boy: standart, kalıp: regular, paça tipi: dar paça, kol boyu: uzun, kol tipi: uzun kol, koleksiyon: unisex, ortam: günlük, menşei: tr, color detail: gri"
ITEM_5938a0558cec,beyaz taşlı 18 ayar beyaz altın kaplama gümüş tamtur yüzük,aksesuar/takı & mücevher/yüzük/gümüş yüzük,so chic...,kadın,yetişkin,"taş cinsi: doğal taş, yüzey tipi: parlak, renk: beyaz, ayar: 950 ayar, materyal: gümüş, menşei: tr, bakım talimatları (genel): ürünün kullanım ömrünü korumak için ürüne özel bakım talimatlarını takip ediniz., color detail: beyaz altın kaplama"
